business_id,name,city,state,stars,review_count,is_open,categories,rating_tier,pricerange2,delivery,takeout,reservations,outdoorseating,wifi
yU2A8BW0lqcIGTiw2mMwBA,McDougal's Chicken Fingers & Wings,Franklin,TN,4.0,27,0,"Chicken Wings, Restaurants",high,1,False,True,False,True,
fayH7ceK4ewVjYzSAcbPPA,Chiang Mai,Webster Groves,MO,5.0,33,1,"Tapas/Small Plates, Thai, Restaurants",top,2,False,True,True,,u'no'
GU8Qq1UpVEStKkNRYe-BZw,Black Market,Indianapolis,IN,4.0,348,0,"Bars, Mediterranean, Latin American, Nightlife, Pubs, Restaurants, Mexican, Food, Desserts, New Mexican Cuisine, American (New), Gastropubs",high,2,False,True,False,True,u'no'
5OX3v2Mn1KiEWrLZtL5DFw,Manee Thai Restaurant,Ballwin,MO,4.0,185,1,"Restaurants, Thai",high,2,True,True,True,True,u'free'
gzhsBLH6AG5ssg-O5BSrzw,Big Lug on the Prairie,Carmel,IN,4.0,18,1,"Restaurants, Comfort Food, Chicken Wings, American (Traditional), Nightlife, Bars",high,,,True,True,True,
6tN5RIPOH49PhVErcU9Iug,Kroger,Greenwood,IN,4.0,16,1,"Grocery, Food",high,2,,True,,,
irRj3rHVakROLZRSTH8MTQ,Ocean Asian Cuisine,Sewell,NJ,3.5,78,1,"Thai, Restaurants, Asian Fusion, Japanese",medium,2,True,True,True,False,'no'
A263bVzMdU_-TIMhewOrjQ,Domingo's Cafe,Goleta,CA,4.0,252,1,"Breakfast & Brunch, Restaurants, Mexican, American (Traditional)",high,2,None,True,False,True,'free'
LJ3OPCppT2A4G4oB8vZ9bA,Taco Bell,Saint Petersburg,FL,2.0,25,1,"Restaurants, Breakfast & Brunch, Fast Food, Tacos, Tex-Mex, Mexican",low,1,True,True,False,False,'no'
kjWyIfKcetKQE4Gsl4oYtg,Draft Picks,Clearwater,FL,4.5,24,0,"Restaurants, Nightlife, Bars, American (Traditional), Sports Bars",top,2,False,True,True,True,'free'
fqD6hooRmTeQnmy2PdzXIw,Addicted To The Bean,Madeira Beach,FL,3.5,83,1,"Sandwiches, Coffee & Tea, Gelato, Food, Restaurants",medium,1,False,True,False,True,u'free'
YpZlZHofR8am1uDYA1L5fA,CVS Pharmacy,Wayne,PA,2.5,15,1,"Drugstores, Shopping, Pharmacy, Health & Medical, Convenience Stores, Food",low,1,True,False,,,
KNWo58XsvhxTLVM4L76RWA,Black Forest Cottage Restaurant,Saint Petersburg,FL,4.5,23,0,"Food, Bakeries, German, Restaurants, Ice Cream & Frozen Yogurt",top,2,True,True,True,True,u'no'
fa1VRNp2JtNkPqI-qGaFdA,Sending TLC,Saint Petersburg,FL,4.5,8,1,"Mailbox Centers, Local Services, Shipping Centers, Couriers & Delivery Services, Notaries, Food",top,,,,,,
gfLsBY-xsNE9-ktiTvTvGA,El Charro Cafe,Tucson,AZ,3.5,400,1,"Cafes, Food, Restaurants, Mexican",medium,2,True,True,True,True,u'free'
kV1u9p8AEV7ItPlgXVODxA,Thai Kitchen,Santa Barbara,CA,3.5,10,1,"Thai, Restaurants",medium,,True,True,,,
luv3Y2AjoOhxYRY_u5tRJA,The Couch Tomato Cafe,Philadelphia,PA,4.0,604,1,"Italian, Restaurants, Sandwiches, Food Delivery Services, Salad, Food, Pizza, Gluten-Free",high,2,True,True,False,True,u'free'
4r4eZQBqks0Ky_OHK-LU7Q,Bombay Grill,Boise,ID,4.0,192,1,"Indian, Buffets, Pakistani, Restaurants",high,2,True,True,True,False,u'free'
JuTD00dKkVRUPeVqdjjrbg,Ruby Tuesday,Nashville,TN,2.5,30,0,"American (Traditional), Restaurants",low,2,False,True,False,False,None
xX3Vrsmd_OnrKAzhvDP_nQ,Vine Street Wine & Spirits,Brentwood,TN,4.0,15,1,"Beer, Wine & Spirits, Food",high,2,,True,,,
oIiiGbVLfCa2JB5cNm3UgQ,Kabuto Japanese Steak House,Indianapolis,IN,3.0,137,1,"Salad, Japanese, Restaurants, Steakhouses",medium,2,False,True,True,False,u'no'
xJ2Gp-Hb102Mltc9xztkGA,Huey's 24/7 Diner,New Orleans,LA,3.5,7,0,"Diners, Cajun/Creole, Restaurants",medium,2,,,,True,u'no'
2qe2UXQF8THYSmUNmBtM6g,The Brown Derby,Toughkenamon,PA,3.0,10,0,"Bars, Steakhouses, Restaurants, Sandwiches, American (Traditional), Seafood, Nightlife",medium,2,False,True,True,False,u'free'
SsLpA8PaS7CUidE5o6VoEg,Oakville Bistro,Saint Louis,MO,3.0,34,0,"American (Traditional), Restaurants, Filipino",medium,2,False,True,False,False,'no'
H0Ishhv7i7T8jNIv_lED6Q,Renzo's - Saint Petersburg,Saint Petersburg,FL,4.0,156,1,"Nightlife, Restaurants, Wine Bars, Argentine, Steakhouses, Bars",high,2,True,True,True,True,u'free'
lVDJ8PkEwwdTWVwiqvnDDg,Elkins Perk,Elkins Park,PA,4.5,17,1,"Coffee & Tea, Food, Restaurants, Delis",top,1,,True,False,True,u'free'
9gQ3s8WlhHTJen4bCkZYGQ,2nd Street Café Express,Reno,NV,3.0,53,1,"Restaurants, Delis, Food, Bakeries, Coffee & Tea",medium,1,False,True,False,False,u'free'
jn7D3DqIe8F4gHNGtZ9UEQ,Lion’s Choice,Edwardsville,IL,3.0,16,1,"Specialty Food, Sandwiches, Food, Restaurants, Breakfast & Brunch, American (Traditional), Fast Food, Salad",medium,,True,True,,,
urmqDr442ucEvydZnV_olQ,Russian Bear Cafe,Eagle,ID,4.5,26,0,"Russian, Restaurants",top,2,False,True,True,True,u'no'
TKnU6PBXrXH4iVLCPSgHEg,Blackstone Restaurant & Brewery,Nashville,TN,3.5,269,0,"Venues & Event Spaces, American (Traditional), Food, Restaurants, Event Planning & Services, Beer, Wine & Spirits, Breweries",medium,2,False,True,True,True,u'free'
WgdKSyOvBDyGzjpLfPvuFw,Pizza Hut,Yardley,PA,1.5,14,0,"Italian, Restaurants, Chicken Wings, Pizza",low,1,True,True,False,False,
S1faLqJSF1nbmJYOdpwOLg,Carniceria Las Mesitas,Sparks,NV,4.5,50,0,"Meat Shops, Specialty Food, Grocery, Food, Delis, Restaurants",top,1,None,True,,,
lzCreRMEgzDCwb90GuPmeg,Just Desserts & Coffee House,Tucson,AZ,3.5,32,0,"Ice Cream & Frozen Yogurt, Desserts, Food, Coffee & Tea",medium,1,,,None,True,'free'
OJ6jJDmT_8Wg3a4z3bZ2LA,Blaze Pizza,Brentwood,TN,4.0,181,1,"Pizza, Gluten-Free, Salad, Restaurants, Fast Food",high,1,True,True,False,True,'no'
4gvAsj8NRTla82aSBzGytw,Steve's Prince of Steaks,Philadelphia,PA,3.5,176,1,"Steakhouses, Restaurants",medium,2,False,True,False,False,u'no'
8rgo0mAKT9B5JnuxYKd9kA,Lemon Street Restaurant,Malvern,PA,3.0,13,0,"Chinese, Asian Fusion, Restaurants",medium,2,True,True,False,False,u'no'
0646KeN8uvNifEr6Y2cyaw,El Chilito Fish-N-Chips,Tucson,AZ,3.5,16,0,"Seafood, Mexican, Tacos, Chicken Wings, Fish & Chips, Restaurants",medium,,True,True,False,False,u'free'
lqprvV6sAcDImpIUaTn6eg,Frankie’s South Philly Cheesesteak,Tucson,AZ,4.0,38,1,"Restaurants, Cheesesteaks",high,,True,True,,,
Zwyimxd54QZ_2cykFDJ_VA,Passyunk Avenue Philly Bagels,Philadelphia,PA,3.5,58,1,"Bagels, Food, Sandwiches, Coffee & Tea, Restaurants",medium,2,True,True,,False,
rQ0g1hm_BKsIcRfbHbyPrg,Ultima Cucina,St Louis,MO,4.0,39,1,"Cocktail Bars, Restaurants, Venues & Event Spaces, Event Planning & Services, Steakhouses, American (New), Bars, Nightlife",high,2,False,None,True,False,u'free'
8jwsNjvVNJiYN7AnxHdMLA,Yeast Nashville,Nashville,TN,4.5,389,1,"Food, Coffee & Tea, Bakeries, Restaurants, Breakfast & Brunch",top,1,None,True,False,True,u'free'
WgI6eGxqF90X5AF1bv0WNQ,Sid's Garage,Boise,ID,4.5,38,1,"American (New), Burgers, Restaurants, American (Traditional), Nightlife, Bars, Beer Bar",top,2,False,True,False,True,u'free'
vpkCctZV4_q7iUkmtdZkzQ,Nothing Bundt Cakes,Newtown,PA,4.5,22,1,"Food, Cupcakes, Bakeries, Desserts",top,,True,True,,,
g5gS1zWKxXrjlX1qlCtSbQ,KFC,Indianapolis,IN,2.5,21,1,"Restaurants, Fast Food, Chicken Wings, Chicken Shop",low,1,True,True,False,,'free'
Pk8wDjFerE25edYymxRDPg,Stenton Pizza,Philadelphia,PA,2.0,5,1,"Restaurants, Pizza",low,2,True,True,False,False,'no'
xVLoxYL8Jrvj1JQlM_bfLw,Treesy's Soul Food Cafe,Turnersville,NJ,4.0,81,0,"Cafes, Chicken Wings, Restaurants, Soul Food, Caterers, Event Planning & Services, Chicken Shop",high,2,None,False,False,False,'free'
O6VNi891zi38OSs89Ikvgg,Lansdowne Farmers Market,Lansdowne,PA,4.5,11,1,"Farmers Market, Food",top,2,,,,,
YkL_44nF4_jUDm3cyq5SJw,China King,Wilmington,DE,3.0,19,1,"Chinese, Restaurants",medium,1,True,True,False,False,u'no'
ilcOxpAwfla_DjPd5ikdCQ,Brazil Taco Truck,New Orleans,LA,4.0,7,0,"Restaurants, Food Trucks, Food, Brazilian",high,1,False,True,False,,
IEtJB6PohJjR9FBt2kUeSQ,Papa John's Pizza,Sahuarita,AZ,3.0,22,1,"Restaurants, Pizza",medium,1,True,True,,,
jTUkZm97QaVb-YxV6q2NLQ,MeetFresh,Edmonton,AB,4.0,6,1,"Taiwanese, Restaurants, Food, Coffee & Tea, Desserts",high,,False,False,,,u'free'
nKns5yMGiTpYY45SljIhiQ,Dairy Queen Grill & Chill,High Ridge,MO,3.5,7,1,"Fast Food, Restaurants, Burgers, Food, Ice Cream & Frozen Yogurt",medium,1,True,True,,True,
XzgFo5jFPBgeZedVWpwL1g,All Wrapped Up,Redington Shores,FL,4.5,45,0,"Ice Cream & Frozen Yogurt, Restaurants, Food, Salad, Cafes, Sandwiches",top,1,False,True,False,True,'no'
t9RnIkvyRMFi4AgBvEv16A,Taco Bell,Tucson,AZ,2.5,21,1,"Restaurants, Breakfast & Brunch, Tex-Mex, Fast Food, Tacos, Mexican",low,1,True,True,False,False,u'free'
ksqhVcNkVRG6vKocF1MObQ,Volcano Japanese Cuisine,Clearwater,FL,4.0,57,0,"Restaurants, Sushi Bars, Buffets, Japanese",high,2,False,True,True,False,'free'
5UN1B7XqZohGuULLNlWL1A,Paris Bistro and Jazz Cafe,Philadelphia,PA,3.5,274,0,"Bars, French, Restaurants, Jazz & Blues, Arts & Entertainment, Wine Bars, Nightlife",medium,2,True,True,True,True,u'free'
5CnQl8UOGG_VMGLLWwXEUQ,Columbus Pizza & Donair,Edmonton,AB,2.0,28,1,"Food, Italian, Pizza, Fast Food, Donairs, Restaurants",low,2,True,True,False,False,u'no'
sn4-BbWfsdQ4UVukfRl2Nw,Belle Meade Historic Site & Winery,Nashville,TN,4.0,369,1,"Landmarks & Historical Buildings, Restaurants, Museums, Wine Tasting Room, Event Planning & Services, Venues & Event Spaces, Public Services & Government, Tours, Hotels & Travel, Food, Arts & Entertainment, Wineries",high,2,False,True,,,
NjQSSRIyPcocoAHAKGyJgA,Above The Grid,New Orleans,LA,3.0,12,1,"Bars, Nightlife, Active Life, Swimming Pools",medium,,,,False,,
zK1rg7IzEyUHTrpuVgQzGw,Flying Leap Vineyards Tasting Room,Tucson,AZ,4.0,11,1,"Food, Wine Tasting Room, Arts & Entertainment, Beer, Wine & Spirits, Wineries",high,,,False,,,u'no'
_woUO4WVK1istX3jwBMyvg,Breakfast Boutique Mount Airy,Philadelphia,PA,3.0,68,1,"Restaurants, Breakfast & Brunch",medium,2,True,True,,True,
Zo4JTq141zH5ggZqX7A7bA,Dunkin' - Philadelphia,Philadelphia,PA,2.0,30,1,"Restaurants, Coffee & Tea, Food, Breakfast & Brunch, Donuts, Sandwiches",low,1,True,True,,False,u'free'
2dkHxOyR_31x4QcL5-ltgw,Amore,O'Fallon,IL,3.5,15,0,"Bars, Restaurants, Italian, Nightlife",medium,2,False,True,True,False,u'free'
uf-vkwfYYO5-4tOTNntQcw,The Gatsby Hideaway And Cafe,New Port Richey,FL,4.5,8,1,"Bars, Nightlife, Event Planning & Services, Venues & Event Spaces, Restaurants, Cafes",top,,,,True,,
FO0dNK0rJkywFV7cheVLSQ,Sangiovese - Fishers District,Fishers,IN,4.0,56,1,"Italian, Restaurants, Wine Bars, Cocktail Bars, Bars, Nightlife",high,,,,,True,
2kEIUUxpjGrvlqCGj8RH8A,Tropical Smoothie Cafe,Nashville,TN,3.5,20,1,"Restaurants, Sandwiches, Food, Juice Bars & Smoothies",medium,,True,True,,,
rl77SOSsmY-jklKpTm3jWw,Public House Wilmington,Wilmington,DE,3.0,23,0,"Restaurants, American (New), Nightlife",medium,2,False,True,True,False,
E68DEJ80TRpOyfrv2WNQlQ,Bonefish Grill,Tampa,FL,3.5,185,1,"American (New), Restaurants, Seafood, Bars, Cocktail Bars, Nightlife",medium,2,True,True,True,False,'free'
_WgHwh1otHKk_cS3TRcaug,BurgerFuel Broad Ripple,Indianapolis,IN,4.0,375,0,"Restaurants, Burgers",high,2,True,True,False,True,u'free'
NZs2vxZJe8a5g9pK5gzooA,Johnny's Pizza,Schwenksville,PA,4.0,31,1,"Pizza, Restaurants, Food, Italian, Specialty Food",high,2,True,True,False,False,'no'
07-NiYGNKmWnKGh9IDBoYQ,Faire Market & Cafe,Wilmington,DE,4.0,5,1,"Grocery, Food",high,,,,,,
x7aQkoS8dMBQI2rUoQvJGA,Fat Jack's BBQ,Morrisville,PA,3.0,26,0,"Chicken Wings, Southern, Restaurants, Barbeque",medium,2,False,True,False,False,
6rlt8fdfn4_N9i1tOklohg,The Friends of the Wanamaker Organ,King Of Prussia,PA,5.0,5,1,"Community Service/Non-Profit, Music Venues, Nightlife, Arts & Entertainment, Local Services",top,1,,,,,
FBwPt_pops2KyJBP8wWiMg,Casa Espana,Tucson,AZ,2.0,7,0,"Restaurants, Real Estate, Home Services, Apartments",low,,True,,True,True,u'free'
fP6ZzdN3evKYpHaiwc72qA,Suede Lounge,Edmonton,AB,3.0,10,0,"Lounges, Nightlife, Bars",medium,2,,,,True,
mXI0EYsb2eCi5XU8YODSeA,Jack's Tavern,Media,PA,4.0,10,1,"Nightlife, Sports Bars, Bars, Restaurants, American (Traditional)",high,1,False,True,False,False,u'no'
fN12ywQpLXQ93bpwe1N_Ww,Pietro's Coal Oven Pizzeria,Philadelphia,PA,3.5,751,1,"Breakfast & Brunch, Italian, Restaurants, Pizza",medium,2,True,True,True,True,u'no'
UK007MpAU5B6P4o7_dVsTA,"Between the Bun - Burgers, Dogs and More",Indianapolis,IN,4.0,257,1,"Hot Dogs, Restaurants, American (New), Burgers",high,2,True,True,False,True,u'free'
kLHo1gz4b20BrTiJILJzVw,Cousins Maine Lobster - Freehold,Freehold,NJ,4.5,9,1,"Food, Restaurants, Food Trucks, Seafood",top,,,,,,
emcm0AXo4zyiyLPUAD6auQ,Pi Pizza Bar,Dunedin,FL,5.0,5,1,"Bars, Beer Bar, Pizza, Restaurants, Sports Bars, Nightlife",top,,None,True,False,True,u'free'
N2n_nuiXb64ak0BNvIYEcQ,El Original Tacos Tijuana,Sparks,NV,3.5,218,1,"Restaurants, Mexican",medium,1,True,True,False,None,u'no'
dJ8AAGs-Hodc3dC9YFj-uA,PLCB Wine & Spirits Store,Philadelphia,PA,2.5,11,0,"Beer, Wine & Spirits, Food",low,2,,False,,,
_sJJWbW9hACKCR5fIhbqcg,Frog Pond,North Redington Beach,FL,4.0,418,1,"Breakfast & Brunch, Burgers, Restaurants, Food, Coffee & Tea",high,2,False,True,False,False,u'free'
HCAEt5uZvcE3gU46bViwvA,Petunia's Restaurant,New Orleans,LA,4.0,41,0,"Restaurants, Breakfast & Brunch, Creperies",high,2,False,False,True,False,
8ObCdQQ3mHwDsSsk75Z2lA,Slyce - Indian Rocks Beach,Indian Rocks Beach,FL,4.0,576,1,"Pizza, Restaurants, Wine Bars, Arts & Entertainment, Nightlife, Music Venues, Bars, Beer Bar, Italian",high,2,True,True,True,True,u'free'
e61JD2OVJn4yKS2wNZU_Mw,RJ's Hot Dog Stand,Essington,PA,4.0,14,1,"Breakfast & Brunch, Restaurants, Hot Dogs, Burgers, Food Stands, Cheesesteaks, Food",high,2,False,True,False,True,u'no'
_kGt3lW_MTGaRVdytRSk_A,KFC,Nashville,TN,2.5,12,1,"Chicken Wings, Chicken Shop, Fast Food, Restaurants",low,1,None,True,False,False,u'no'
Q0WdPOmeeLD2nKFuck7Hgg,Tom's Bar & Grille,Royersford,PA,3.5,23,1,"Nightlife, Restaurants, Bars, American (Traditional), Chicken Wings, Dive Bars",medium,1,False,True,False,False,'free'
G8I9weN2VpCAHs2UEmwf2g,Joey's House Of Pizza,Nashville,TN,4.5,385,1,"Event Planning & Services, Restaurants, Italian, Pizza, Caterers",top,2,None,True,False,None,u'free'
3ArvoGCDuPYIj-RIInT8Dw,Riverluna,New Orleans,LA,2.5,7,0,"Restaurants, Breakfast & Brunch, Coffee & Tea, Food",low,1,,True,,True,u'free'
ql3jAWijsUf1-JdPLG2-AA,Doughnut Party,Edmonton,AB,4.5,112,1,"Food, Coffee & Tea, Donuts, Bakeries",top,2,False,True,,False,u'free'
QZAA-OvMD5Qb9CcVMmDfDQ,Lone Star Steakhouse,Bridgeton,MO,3.0,33,0,"Steakhouses, Restaurants, American (Traditional), Seafood",medium,2,False,True,True,False,u'no'
x4eiXEWGU7PVYs2evHTwNg,Carol's Quality Sweets,Edmonton,AB,4.5,33,1,"Food, Specialty Food, Desserts, Candy Stores",top,2,True,True,,,
knSZoMmRtsBK9GuNJklABw,Bayview Pub & Grill,Clearwater,FL,3.0,9,1,"Burgers, Sports Bars, Chicken Wings, Bars, Nightlife, Restaurants",medium,,,,True,,
iFgoIM21C_P68N8Dk-HHEA,Stella!,New Orleans,LA,4.0,212,0,"American (New), Restaurants",high,4,False,False,True,False,u'no'
xTYLUPg8Xg-z3cYoPpcJqQ,BoHenry's Cocktail Lounge,Santa Barbara,CA,4.5,28,0,"Pubs, Sports Bars, Cocktail Bars, Bars, Nightlife",top,1,,,False,False,
JozdEQAPQPzafLC8guMzfQ,Semolina Restaurant,Metairie,LA,3.5,103,0,"American (New), Seafood, Restaurants, Latin American, Laotian, Italian",medium,2,True,True,True,True,'free'
nWQXPA2XL4WAJ2HONTw9sg,Nick's Family Restaurant,Saint Petersburg,FL,3.0,5,0,"American (New), Restaurants",medium,1,False,True,False,False,u'no'
n1DCk2PuzJ-5c2jQb8IKOg,Port Tarpon Marina,Tarpon Springs,FL,2.5,9,1,"Boat Repair, Boating, Marinas, Restaurants, Boat Charters, Automotive, Event Planning & Services, Active Life, Professional Services",low,,,,,,
iPJgSabWCmuqCZMLmBkn9A,La Michoacána,Kenner,LA,5.0,9,1,"Ice Cream & Frozen Yogurt, Food",top,,True,True,,,u'free'
EEWjIIs6N-34yaAXI7lHJQ,Choy Wong Kitchen,Philadelphia,PA,4.0,37,1,"Restaurants, Chinese",high,1,True,True,False,False,'no'
OIMcX4bwh_ue9Tz3I2l7dQ,The Judge's Vinegarroon,Nashville,TN,3.5,82,0,"Nightlife, Arts & Entertainment, Restaurants, Music Venues, Breakfast & Brunch, Barbeque",medium,2,True,True,False,True,u'free'
M8AE0_L8zO0HsI8DGRqPJA,Starbucks,Wayne,PA,4.0,7,1,"Restaurants, Food, Coffee & Tea, Cafes",high,,,,,,u'free'
ys5hVkJiGDLAVzyPbk_tTw,Chops,Philadelphia,PA,2.5,39,0,"Restaurants, Steakhouses",low,3,False,True,True,False,u'no'
I7awyxYvyjq_dBaIqEjtkw,ACME Markets,Media,PA,2.5,20,1,"Food, Grocery, Department Stores, Drugstores, Shopping, Fashion",low,2,True,True,,,
yJ68c6APKDLqEDYf6bv03g,Chill Frozen Yogurt,Clayton,MO,4.0,57,0,"Food, Ice Cream & Frozen Yogurt",high,1,,,,,u'free'
4HLur5bFXB6pT0o4ao3wgA,Nagwon Garden,Upper Darby,PA,3.5,76,1,"Korean, Barbeque, Restaurants",medium,2,True,True,True,False,u'no'
EHGrJMgNgbD6fSLkz3lkTQ,Smitty's After Hours,Kenner,LA,3.5,5,1,"Nightlife, Bars, Sports Bars",medium,1,,,,False,
IMLoK_x33ubfYZdlyRcQIg,China Garden,Kennett Square,PA,3.0,18,1,"Chinese, Restaurants",medium,2,False,True,False,False,
Hoe1rNQzFe-5BtuOA3MpYA,Circle K,Tucson,AZ,2.5,5,1,"Convenience Stores, Food, Automotive, Gas Stations, Coffee & Tea",low,1,True,,,,
T2y9a-K52dgRC2D-TU-jLg,Sweet Cece's,Hendersonville,TN,2.5,14,0,"Restaurants, Desserts, Ice Cream & Frozen Yogurt, Food",low,2,,,,True,u'no'
j4ZuVRyMlFVTQAXJuWDluA,Little Caesars Pizza,Tampa,FL,3.5,7,1,"Restaurants, Pizza",medium,1,False,True,False,False,u'no'
rjYVuidceTNQGUmjZ61KQg,Mexico on the Square,Philadelphia,PA,3.0,68,0,"Mexican, Restaurants, Food",medium,1,True,True,False,True,u'no'
lIghmpvE4PNysNqU84Bp0Q,Stabeno's Pizzeria,Feasterville Trevose,PA,4.5,58,0,"Italian, Salad, Restaurants, Food, Pizza, Sandwiches, Cheesesteaks, Food Delivery Services",top,2,True,True,False,False,'no'
pQx2aFqw5s7N5ThMYlqDzQ,Starbucks,Cherry Hill,NJ,3.5,34,1,"Food, Coffee & Tea",medium,2,,True,,True,u'free'
CueuRgYurL6IBGybuvQN6w,The Village Bar,Saint Louis,MO,3.5,134,1,"Restaurants, Burgers, Bars, Nightlife",medium,1,,True,False,True,'no'
Nen8hstoLcW5JmnrrTf24A,Tasia Sushi Bar & Thai Cuisine,Seminole,FL,3.5,7,0,"Restaurants, Thai, Sushi Bars",medium,2,False,True,True,False,u'no'
pIB0FCJGpTPnF4AWMh1fmg,Aura Ultra Lounge,Reno,NV,3.0,67,1,"Nightlife, Lounges, Bars, Dance Clubs",medium,2,,,True,False,'free'
HWAgtGymZLhWjw9d9NsUHQ,TC's Treats,O'Fallon,IL,4.5,20,1,"Caterers, Event Planning & Services, Desserts, Ice Cream & Frozen Yogurt, Food, Shaved Ice",top,1,False,True,,,u'free'
3kVKljH2t_UhupnOhc08lw,Walmart Supercenter,Tampa,FL,2.5,34,1,"Department Stores, Electronics, Drugstores, Fashion, Grocery, Food, Shopping, Discount Store",low,2,True,False,,,
5dGu7C1UEPLs_FIj_Qin0g,Santa Barbara Organic Kitchen,Santa Barbara,CA,3.5,5,0,"American (New), Vegetarian, Restaurants",medium,2,False,False,True,True,u'no'
KKmXDeg58qYJUMMiNma2pA,Kruta Collinsville Bakery,Collinsville,IL,4.5,67,1,"Restaurants, Bakeries, Food",top,1,False,True,,,
wYiBubWapdyJnJTZhkzhQg,Upstairs at Risque,Philadelphia,PA,3.5,17,1,"Adult Entertainment, Nightlife",medium,2,,,,False,
JBQFWXXdKX9YKK1p3QI49w,Swezey's Pub,Pleasant View,TN,4.5,113,1,"Restaurants, Sandwiches, Nightlife, Food, Pubs, Burgers, Bars",top,2,False,True,False,True,u'free'
JIxyIXx5GmB2kSnBaRVPOg,Popeyes Louisiana Kitchen,New Orleans,LA,3.0,153,1,"Chicken Wings, Restaurants, Fast Food",medium,1,None,True,False,False,u'no'
hD5BXxHrP1VtuJbSDg8lSQ,Spa Beach Bistro,St. Petersburg,FL,3.5,25,1,"Restaurants, Pizza",medium,,,,,True,
Ym7H4qc_VX6R9A9FziTBpw,Uptown Snoballs and Ice Cream,St. Petersburg,FL,5.0,43,1,"Ice Cream & Frozen Yogurt, Shaved Ice, Food, Desserts",top,2,False,False,,,u'free'
IcqvNEGpi94KcvpS_wUBRQ,The Tap,Indianapolis,IN,4.0,465,1,"Restaurants, Breweries, American (Traditional), Beer Bar, Bars, American (New), Nightlife, Food",high,2,True,True,None,True,u'free'
519hm725XtfGaK_7bT7aYw,Wanh's Thai To Go,Largo,FL,4.5,30,0,"Thai, Salad, Restaurants, Noodles",top,1,True,True,False,False,'no'
y5r7QEm9TgFc27H9FGiSUA,Walgreens,North Wales,PA,3.5,8,1,"Convenience Stores, Cosmetics & Beauty Supply, Photography Stores & Services, Drugstores, Shopping, Beauty & Spas, Food",medium,2,True,False,,,
J7CbDyS_BNyRdiCGHrYfcA,Wendy's,Arnold,MO,2.5,6,1,"Fast Food, Burgers, Restaurants",low,,True,,,,
l7BqVlZJoVM--KKj_1gx0Q,Pho Sandwiches,Edmonton,AB,4.0,52,0,"Sandwiches, Restaurants, Soup, Vietnamese",high,1,False,True,False,False,'free'
ZdS5ygoeaa45_T2IUSP1cA,Sports Pizza,Levittown,PA,2.0,10,1,"Pizza, Italian, Restaurants",low,2,None,None,True,False,u'free'
-hsmzbL2d0Mtjeeox5JCNg,Shisha Cafe,St. Petersburg,FL,5.0,6,0,"Bars, Nightlife, Hookah Bars",top,2,,,False,True,
Wsn6R4VnDcaBoZ5G6BhSlA,Ice Age Meals,Reno,NV,3.5,45,1,"Specialty Food, Food, Do-It-Yourself Food, Food Delivery Services, Health Markets, Gluten-Free, Restaurants",medium,3,True,True,False,,
sFN4JxZ9B2g5eyzcF6YbZw,Tacos Mi Rancho,Tampa,FL,4.5,48,1,"Food Trucks, Restaurants, Food, Mexican",top,1,True,True,False,False,'no'
arjkq9xxhTjwmncEsXNRmQ,Harrah's Reno,Reno,NV,2.5,870,0,"Arts & Entertainment, Event Planning & Services, Restaurants, Hotels, Casinos, Hotels & Travel",low,2,False,True,True,False,u'free'
ZpE7c5G2UMY0cKG6UKAeDA,Trinity Seafood Market,New Port Richey,FL,4.5,77,0,"Specialty Food, Seafood Markets, Restaurants, Food, Seafood",top,1,False,True,False,True,u'free'
NlkFNuYkreoPvrThNQEvbw,Docklands Riverfront,Wilmington,DE,3.5,72,1,"Venues & Event Spaces, Restaurants, Event Planning & Services, Nightlife, American (New), Bars",medium,2,True,True,True,True,u'free'
gURYXlGgcYAmKI48jvFUxQ,Wing & Hing Restaurant,Gloucester City,NJ,2.5,5,1,"Chinese, Chicken Wings, Restaurants",low,,True,True,,,u'no'
_393npnr0Dw1aGKy83x_0A,Paladar 511,New Orleans,LA,4.5,507,1,"Restaurants, Pizza, American (New), Breakfast & Brunch, Mediterranean",top,2,False,True,True,True,u'no'
bXTax3bAxbu5YKh-cn-UJg,Mr Head's,Tucson,AZ,3.5,97,1,"Nightlife, Shopping, Arts & Entertainment, Art Galleries, Lounges, Beer Bar, Whiskey Bars, Bars",medium,1,,,False,True,'no'
Ra_H6mgkMEU1rBNlrcwpLg,Affamatos,Norristown,PA,3.5,102,1,"Restaurants, Italian, Pizza, Sandwiches",medium,1,True,True,False,False,'free'
P1qZpdri9ixa7yhrkMr54w,Angelo's Pizza,Woodbury,NJ,4.0,29,1,"Restaurants, Pizza",high,1,True,True,False,False,'no'
6rTE6p18t3efMYDUKTyzQQ,Rocket Fizz,Nashville,TN,4.0,57,0,"Food, Specialty Food, Candy Stores, Desserts",high,1,True,False,,,
z08je1w-5Eh912rEGsc-Sg,40 Arpent Brewing,Arabi,LA,5.0,16,0,"Food, Breweries",top,1,,False,,,
RgWE83xEpRBms1HMuxutDw,JB Mapes & Co,Reno,NV,3.5,39,0,"American (New), Restaurants",medium,3,False,True,True,False,
CxnFSLLEEuo1seEGpI5HmA,San Francisco Style Sourdough Eatery - Boise,Boise,ID,4.0,72,1,"Delis, Salad, Soup, Restaurants, Sandwiches",high,1,False,True,False,False,'no'
